row ID;row m/z;row retention time;250924_EI_QC_1_nr8.mzML Peak area;250924_EI_QC_2_nr8.mzML Peak area;250924_EI_QC_3_nr8.mzML Peak area;250924_EI_QC_4_nr8.mzML Peak area;250924_EI_QC_5_nr8.mzML Peak area;250924_EI_sample_10_nr8.mzML Peak area;250924_EI_sample_11_nr8.mzML Peak area;250924_EI_sample_12_nr8.mzML Peak area;250924_EI_sample_13_nr8.mzML Peak area;250924_EI_sample_14_nr8.mzML Peak area;250924_EI_sample_15_nr8.mzML Peak area;250924_EI_sample_16_nr8.mzML Peak area;250924_EI_sample_17_nr8.mzML Peak area;250924_EI_sample_18_nr8.mzML Peak area;250924_EI_sample_19_nr8.mzML Peak area;250924_EI_sample_1_nr8.mzML Peak area;250924_EI_sample_20_nr8.mzML Peak area;250924_EI_sample_21_nr8.mzML Peak area;250924_EI_sample_22_nr8.mzML Peak area;250924_EI_sample_23_nr8.mzML Peak area;250924_EI_sample_24_nr8.mzML Peak area;250924_EI_sample_25_nr8.mzML Peak area;250924_EI_sample_26_nr8.mzML Peak area;250924_EI_sample_27_nr8.mzML Peak area;250924_EI_sample_28_nr8.mzML Peak area;250924_EI_sample_29_nr8.mzML Peak area;250924_EI_sample_2_nr8.mzML Peak area;250924_EI_sample_30_nr8.mzML Peak area;250924_EI_sample_31_nr8.mzML Peak area;250924_EI_sample_32_nr8.mzML Peak area;250924_EI_sample_33_nr8.mzML Peak area;250924_EI_sample_34_nr8.mzML Peak area;250924_EI_sample_35_nr8.mzML Peak area;250924_EI_sample_36_nr8.mzML Peak area;250924_EI_sample_37_nr8.mzML Peak area;250924_EI_sample_38_nr8.mzML Peak area;250924_EI_sample_39_nr8.mzML Peak area;250924_EI_sample_3_nr8.mzML Peak area;250924_EI_sample_40_nr8.mzML Peak area;250924_EI_sample_41_nr8.mzML Peak area;250924_EI_sample_42_nr8.mzML Peak area;250924_EI_sample_43_nr8.mzML Peak area;250924_EI_sample_44_nr8.mzML Peak area;250924_EI_sample_45_nr8.mzML Peak area;250924_EI_sample_46_nr8.mzML Peak area;250924_EI_sample_47_nr8.mzML Peak area;250924_EI_sample_48_nr8.mzML Peak area;250924_EI_sample_4_nr8.mzML Peak area;250924_EI_sample_5_nr8.mzML Peak area;250924_EI_sample_6_nr8.mzML Peak area;250924_EI_sample_7_nr8.mzML Peak area;250924_EI_sample_8_nr8.mzML Peak area;250924_EI_sample_9_nr8.mzML Peak area;250924_EI_sample_PF_10_1_nr8.mzML Peak area;250924_EI_sample_PF_10_2_nr8.mzML Peak area;250924_EI_sample_PF_12_1_nr8.mzML Peak area;250924_EI_sample_PF_12_2_nr8.mzML Peak area;250924_EI_sample_PF_1_1_nr8.mzML Peak area;250924_EI_sample_PF_1_2_nr8.mzML Peak area;250924_EI_sample_PF_2_1_nr8.mzML Peak area;250924_EI_sample_PF_2_2_nr8.mzML Peak area;250924_EI_sample_PF_3_1_nr8.mzML Peak area;250924_EI_sample_PF_3_2_nr8.mzML Peak area;250924_EI_sample_PF_4_1_nr8.mzML Peak area;250924_EI_sample_PF_4_2_nr8.mzML Peak area;250924_EI_sample_PF_5_1_nr8.mzML Peak area;250924_EI_sample_PF_5_2_nr8.mzML Peak area;250924_EI_sample_PF_6_1_nr8.mzML Peak area;250924_EI_sample_PF_6_2_nr8.mzML Peak area;250924_EI_sample_PF_7_1_nr8.mzML Peak area;250924_EI_sample_PF_7_2_nr8.mzML Peak area;250924_EI_sample_PF_8_1_nr8.mzML Peak area;250924_EI_sample_PF_8_2_nr8.mzML Peak area;250924_EI_sample_PF_9_1_nr8.mzML Peak area;250924_EI_sample_PF_9_2_nr8.mzML Peak area
2570;277.216993104513;6.1421323;3865.1702;3815.8616;3858.3413;3759.3804;3649.4314;5670.174;5919.115;3876.0117;2299.0159;2795.493;2241.046;1711.1506;2937.0813;3097.0027;3911.5315;2090.3145;5514.849;3271.4158;4500.082;4218.151;3265.4768;4630.2603;3811.419;4474.935;3873.3894;9397.891;1263.8708;12192.069;4524.968;5235.731;4149.851;7504.54;3487.4011;4028.1882;3695.6777;3830.4087;5365.9917;2033.0634;4775.142;4099.173;3374.3657;3914.395;5261.4956;4143.7085;5930.9585;5916.368;5605.9355;3556.9473;2775.8704;1996.4037;2543.807;1608.049;2845.2847;6082.7524;15365.383;13543.702;9187.11;2522.6582;3016.3757;3130.8613;4343.907;3394.4207;6126.8296;4989.1084;4672.736;4389.6855;6315.9595;8985.029;5658.0186;3223.4102;2754.965;5393.9883;2089.5706;3876.8145;3407.2263
2576;200.20108022056706;6.167686;1010.55396;1285.1013;1259.4257;1272.8315;1280.7303;792.7454;805.7251;760.2684;736.2257;922.2247;695.6457;974.80914;1040.218;1276.9507;1035.5646;1079.7362;1155.0112;1551.7913;1542.4877;1104.7753;959.2284;953.65045;1162.9539;1020.5073;1579.4282;1998.7686;998.6671;953.5996;745.0352;1135.0093;829.9421;926.9032;790.565;1494.8207;1180.1166;1130.8721;979.296;814.5761;1563.0857;863.8456;963.22064;941.8753;1477.1161;1047.8173;1067.1842;1707.1058;1356.2784;731.11926;1005.1443;689.07623;1507.9465;874.6418;891.9324;805.8079;1036.0549;876.87836;964.7526;1112.6323;952.5652;1008.1644;947.95276;1007.00995;882.55133;1032.636;943.90436;934.1555;881.1851;830.1887;828.97797;1122.6427;1120.6367;0;1241.9507;1035.4554;1187.8439
2585;775.4240825381593;6.190701;294.85632;358.07306;368.53976;347.97168;362.87512;0;724.986;355.59427;393.05222;0;0;0;0;0;0;0;0;0;0;0;0;573.1756;695.1985;1089.7255;687.43036;585.5557;0;701.1656;894.4505;584.08276;390.3715;949.3284;411.06705;452.9022;342.29172;758.27515;561.3772;0;268.68964;227.15703;0;0;0;0;0;423.52475;216.11482;629.5623;0;0;0;0;0;0;759.87537;0;0;0;0;0;0;377.76617;273.538;379.5615;298.46606;282.72394;383.9712;513.7863;0;0;0;884.4239;0;385.15182;0
2590;532.3489989285061;6.199113;1036.378;916.4788;930.9953;941.4338;940.8894;1226.503;250.97005;398.00833;488.0955;1350.54;956.578;825.4799;828.73474;859.6211;865.4626;1148.2375;995.5908;0;1054.5875;420.09308;251.90208;999.64966;658.60596;531.714;726.75946;912.78394;978.6035;658.863;468.7726;448.22025;538.00714;0;662.5293;398.58133;519.71875;633.9657;709.6514;1481.1256;0;484.7626;427.84167;0;0;616.8883;560.32446;507.18567;561.8393;630.7433;1120.4471;745.39856;880.31195;1286.1565;1260.6001;769.04767;552.44763;1294.9923;1435.4917;1001.615;696.4033;659.14594;756.32574;853.8867;913.84656;491.02036;502.79477;387.75684;615.3583;612.87213;753.4366;643.0489;804.5284;653.6322;351.55576;760.19507;632.515
2595;353.2688990224958;6.1995587;4152.9575;3891.1309;4246.0684;3928.7744;4078.7686;4978.0205;1296.054;1894.0469;2275.6301;5526.497;4171.6147;3931.2854;3253.0657;3371.0464;3437.373;4717.21;4148.2314;3951.6707;4758.265;2125.7808;1354.3167;4159.2866;2784.2253;2158.5703;2959.4402;4223.536;4845.1807;3038.1868;1999.1105;1762.0815;2055.673;1441.0317;2764.5002;1625.8575;2209.3906;2765.442;2619.4077;6425.5376;2706.3489;1658.6007;1726.9249;1920.909;2101.172;2291.0195;2066.9246;1953.7744;2088.3862;2540.0999;4799.7905;3234.836;3860.056;5235.204;5265.463;3048.2258;2720.3845;5156.6074;5144.59;4969.051;2955.2825;2757.8508;3375.32;3672.0017;4234.743;1986.1158;2416.9475;1886.9039;2651.9436;2283.2336;2766.607;3120.1147;3488.4978;3205.0063;1654.426;3153.558;2483.539
2597;537.3043106054647;6.1998463;3814.132;3755.9639;3930.0352;3781.6003;3968.64;4526.273;1283.4247;1810.9214;2190.8987;4872.9634;3761.0928;3493.9922;3225.8748;3479.422;3169.104;4087.167;3964.5437;3751.0518;4350.204;2060.0999;1217.6143;4267.0903;2861.7485;2026.6594;3014.9082;4062.087;3861.6467;2921.081;1889.5044;1908.2794;2172.5352;1234.3846;2596.3232;1522.3295;2083.2915;2482.8633;2712.3638;5631.0776;2816.2383;1816.1517;1641.3754;1833.4343;2121.1738;2416.0657;2193.078;2081.7825;2213.7585;2475.837;4087.4805;2865.2864;3469.1292;4766.2544;4860.6675;2893.714;2258.9158;4863.224;5073.0913;4303.98;2801.615;2775.3416;3068.142;3352.2776;3858.9387;2060.4849;2105.4514;1765.0123;2442.652;2373.4734;2785.3735;2950.3972;3468.9797;2509.9067;1540.1857;3067.8928;2449.2717
2601;520.3405075536116;6.203075;11270.199;10849.569;10772.313;10349.907;10558.73;3004.5823;4145.2944;3357.9976;3412.7732;2493.9321;2558.8057;2546.9868;2621.793;2267.9463;2886.1855;3684.922;2576.1064;2334.7383;2930.2104;3071.7747;3485.8037;46944.098;25673.082;19550.234;19830.307;20104.135;5197.483;9871.028;12312.36;7197.79;5234.712;2619.8628;7562.503;3971.1667;5567.61;5801.4023;3969.2222;4510.8022;3914.7349;2274.076;1932.5161;1981.6189;2776.7185;2223.8887;2911.6235;2679.2444;2535.342;4464.961;2536.3193;2481.4736;3611.58;2519.042;2750.0447;2461.5251;3523.172;3580.7454;3358.0662;6574.3203;4272.4688;3808.8887;3415.069;6026.808;3288.6309;3331.849;2668.7068;2992.4626;3501.8682;3431.6753;1916.1699;9480.363;2839.4722;7894.8545;2139.6643;4464.071;3638.927
2609;343.23024650663336;6.2228656;0;0;0;565.2689;0;970.34064;1085.4396;865.71826;981.57965;0;657.1186;706.8299;730.2524;0;932.8479;0;856.94244;0;0;0;596.0843;0;0;0;0;0;0;0;0;803.98444;0;0;752.0092;0;0;831.092;768.8962;0;0;0;0;0;0;0;0;0;438.87985;1705.5065;864.8766;0;0;0;0;0;1079.9865;0;0;0;0;893.48785;0;1017.5565;0;0;863.498;0;917.1175;1271.9177;0;660.65906;306.51486;1023.3332;232.88351;0;960.1705
2612;356.1587495205019;6.2561827;309.8407;299.72006;0;0;0;312.89127;0;0;246.1708;0;268.35947;358.35962;262.3456;329.12766;300.04932;410.87534;319.17404;321.67706;342.6475;0;0;341.91537;0;0;239.6508;383.72153;367.93625;0;0;0;0;0;0;0;0;0;0;308.5585;187.87123;0;0;178.20721;0;0;0;0;0;0;262.81635;325.36426;281.5379;394.78616;358.82913;247.58943;0;313.41342;329.75934;335.2406;0;259.5402;259.21918;0;278.1646;0;0;190.03644;0;0;276.96;261.24377;276.6746;0;0;251.43675;0
2614;677.3726766369442;6.2570424;688.6383;674.4444;739.45013;728.20215;675.6658;628.15576;372.35153;0;513.13855;817.3448;546.8304;752.0193;555.508;672.0148;727.26715;843.7204;672.5228;675.8643;785.9773;326.5064;318.13416;855.36755;507.85202;587.3376;600.6724;1009.1975;805.4544;517.7446;538.3288;416.94257;404.95038;348.78687;493.5544;409.73587;486.7351;466.76108;582.1719;665.6712;471.56976;317.75372;314.81213;381.21808;381.04843;387.11786;385.81467;374.918;510.99472;458.92856;585.2698;659.1464;577.3113;830.6543;740.4186;515.53406;445.4047;690.4387;709.77545;754.5689;507.67526;598.2596;533.57446;615.6321;612.9703;413.22003;446.94528;425.6774;480.246;470.19537;528.355;617.90265;577.75195;447.4435;0;554.16797;452.3821
2617;313.2743642827296;6.2583127;824.7681;0;939.2359;0;0;841.0757;0;0;702.32404;0;722.0044;953.58997;745.48157;869.7538;912.6736;1049.5524;839.77136;869.21625;985.95996;0;0;1031.7877;650.3033;3426.2437;773.95087;1198.8767;1024.3445;0;0;0;0;0;647.8262;0;0;657.8828;739.3768;844.87604;594.7923;0;0;538.0618;0;542.20355;0;507.9082;669.4174;0;731.4879;856.3826;777.8372;1036.2772;927.8592;704.6118;0;935.8384;958.0109;968.33496;685.5755;0;739.9246;0;808.4597;0;0;0;0;623.1477;738.3382;806.3738;794.1722;637.3808;0;0;605.77594
2622;399.35889132559333;6.2864614;769.0238;813.75714;826.15454;919.0753;874.2368;0;0;0;0;540.5935;0;0;0;699.73395;0;638.12506;368.4326;0;0;0;0;344.18353;370.45828;0;0;0;383.26797;0;0;0;0;522.431;0;0;0;0;0;475.90198;0;0;0;0;0;0;0;0;0;0;1208.3258;0;0;0;0;929.5894;1503.8035;1671.0636;2649.2036;1889.4482;2137.6982;1272.9586;2448.7144;1454.5737;413.83914;489.96478;1239.979;2963.3098;882.8532;520.7512;1707.7949;489.77646;897.2844;1737.9563;952.29767;1618.5558;6845.9155
2623;775.4247092670254;6.2866497;0;0;244.29285;258.1438;0;0;908.865;372.71466;307.57385;0;0;0;0;0;0;0;0;0;0;0;200.07275;0;0;529.07404;417.56116;0;0;440.25497;0;345.84116;310.49426;658.7661;0;297.57703;0;452.16827;294.2718;0;0;0;0;0;0;0;0;201.50734;0;491.9793;0;0;0;0;0;0;430.0694;0;0;0;0;0;0;0;0;298.71783;0;0;0;0;0;0;0;580.26855;0;0;0
2629;527.3737427144121;6.2944865;0;0;0;0;321.9748;0;759.41766;0;0;0;0;0;287.4836;0;404.38803;204.78612;286.06665;209.90584;307.3652;390.65576;410.60562;0;0;535.682;0;289.9428;202.31519;530.7686;561.4673;544.4484;505.90018;0;441.67468;0;422.1252;0;0;0;352.1977;315.9521;252.61601;211.90997;286.78525;301.7821;358.29462;431.88034;344.0198;494.93375;0;182.0286;0;0;0;206.74521;0;0;275.12268;0;0;453.1486;342.887;0;0;387.7156;0;0;412.17776;0;0;0;236.66711;0;0;452.58252;385.80173
2630;904.5277762379659;6.2945104;1055.6692;742.4499;853.21625;826.20197;748.60223;819.01184;1964.7083;0;1017.24567;0;302.92957;525.07654;815.4159;740.35333;1131.5061;747.25336;847.71497;642.6374;870.51904;1083.8292;1057.8033;535.5909;376.05725;1040.8113;1147.1842;552.44336;678.5692;1023.36475;1043.5146;1165.9192;1186.9022;821.8895;1009.9459;1009.4408;986.0191;980.35297;933.9042;598.15485;856.54346;684.56946;619.26355;517.27637;623.6088;723.0497;819.8902;997.3411;812.97565;1336.1339;684.6931;580.4103;707.737;375.69983;480.10678;512.21545;1083.0117;731.9616;544.2245;860.6806;786.60724;1099.1757;811.71967;1136.2004;790.7682;790.382;785.8968;737.6547;886.9404;1153.9896;402.06708;856.23553;565.01715;980.21594;0;989.7354;891.4596
2631;472.21394315290433;6.294607;1322.2953;1164.8342;1332.9851;1369.1421;1220.8645;1137.763;2189.624;0;1419.8406;1009.8161;550.0593;878.2864;1282.8026;1154.4993;1551.9054;1017.9024;1300.4196;1070.3724;1366.2493;1601.3112;1585.9761;843.89984;687.1458;1530.6116;1699.5725;968.6769;937.9987;1543.3519;1546.6389;1604.4132;1657.987;1250.4713;1498.7966;1523.0931;1490.5491;1471.3953;1491.037;809.1712;1387.6633;1183.4924;1064.004;962.1709;1161.0134;1279.5352;1394.6129;1581.4045;1407.9044;1501.4784;923.6493;852.00653;1058.2815;596.6745;741.4166;986.7473;1783.8232;1368.0592;1066.3903;1412.8038;1370.5209;1794.8783;1409.666;1713.7606;1309.4264;1351.366;1348.3783;1296.98;1490.813;1748.6423;853.3181;1465.7858;1086.5381;1580.2074;0;1735.8737;1597.5117
2632;545.3843775074569;6.2946506;3723.7817;3427.0579;3921.757;4193.3994;3829.1274;0;8074.2246;0;4463.6016;0;1410.8367;2395.5325;3598.4062;3265.2622;5018.486;2743.6172;3777.2847;2948.0056;3998.9092;4877.4824;4954.988;2475.971;1928.6896;5031.8516;0;2783.8306;2543.5496;5063.725;5134.1973;5534.8804;5670.6113;4138.3535;4755.0654;5084.7417;4665.884;4840.2036;0;2152.1191;4178.1562;3573.9006;3036.2092;2525.0789;3173.5386;3578.915;4082.3765;4981.222;4054.2605;5108.6807;2668.6753;2247.7004;2894.4175;0;1998.3374;2610.6262;5936.1953;3861.7437;2959.1067;4185.076;3964.9753;5587.954;4090.636;5817.68;4050.218;4141.521;4108.8228;3729.1443;4574.332;6002.169;2201.2327;4473.0503;2953.8977;5235.3545;0;5358.97;4859.154
2633;909.4834269004997;6.294703;1674.6243;1400.0022;1682.3267;1792.8833;1497.361;1455.0306;3481.5125;933.9246;1923.7455;1233.064;538.22656;978.15625;1589.9999;1410.7819;2175.3438;1195.2332;1636.1687;1240.3729;1691.1024;2099.916;2026.4376;1030.0555;752.7747;1982.2704;2233.5747;1124.2286;1088.4376;1978.9349;2036.1075;2229.7717;2354.5535;1503.8123;1964.0352;2107.441;1875.7299;1896.1918;1868.5009;952.10254;1696.5299;1360.555;1190.8284;979.00757;1235.5542;1406.7673;1586.7909;1887.138;1580.161;2284.8635;1166.0188;951.2931;1245.3837;615.0474;830.59515;997.6831;2027.8932;1435.9575;1081.0312;1683.813;1532.6515;2159.6897;1598.2253;2220.6301;1562.718;1607.2043;1509.3099;1422.6202;1693.5992;2267.261;799.4488;1723.0233;1108.3086;1826.0516;0;2036.0665;1752.8234
2638;689.4267002697063;6.2981234;728.02405;618.1962;656.01984;695.7274;639.7106;404.63013;1449.9039;0;799.39105;466.61267;231.12273;415.1833;609.40106;530.28784;859.66724;472.5288;645.6748;481.65192;674.1377;856.2217;860.94934;488.58182;0;984.18945;806.42175;561.7902;431.3165;967.81067;977.03766;986.59534;969.0656;915.9006;858.9351;927.198;849.63153;939.3325;933.0711;375.881;766.96747;644.9623;544.6405;418.80087;559.96106;590.8207;700.15106;878.77716;671.6838;1049.8916;452.26923;402.61774;511.98886;0;348.82993;439.7546;1036.8077;688.86017;494.6857;695.6629;676.4982;938.60144;690.16345;1010.0231;670.0786;748.29895;697.41125;669.535;814.1729;998.37555;334.237;713.9269;472.39694;1008.2148;0;864.7133;797.9181
2648;1096.068812467459;6.3251905;1335.3455;1403.9882;1259.3193;1309.1995;0;2093.579;1502.1925;1568.2698;1813.751;1226.0175;1575.0195;1816.1987;2057.0574;2307.5842;2215.7344;1431.4973;1840.2748;1352.1736;1845.7621;2210.1665;1789.4786;1102.1138;1016.0843;871.1732;1191.3572;917.6437;1529.0115;1090.061;813.63776;1059.0973;1648.4418;1293.2711;1764.3385;1236.6307;1399.6306;1502.1759;1336.4668;2134.441;1411.5618;865.36475;824.0734;728.0702;610.2567;687.7529;888.2374;795.8843;719.36304;1894.6991;1586.6895;1342.7957;1655.1521;1333.7296;1848.1909;719.3732;451.9018;634.98376;1171.2319;1544.8877;1616.6106;1528.1047;1543.249;1225.1963;1423.9288;1328.701;924.21265;995.9661;1090.2465;807.57935;945.268;1270.6632;1249.8508;970.15576;0;904.5283;0
2649;1095.818092374401;6.3252516;1019.4621;1135.0662;957.3987;1031.3285;0;1636.3032;1198.0493;1268.8159;1433.7119;954.93054;1300.1163;1536.7568;1650.2129;1850.1526;1742.4459;1163.2114;1483.2385;1048.309;1452.7335;1755.5736;1449.339;866.4318;775.81885;713.01337;861.36816;774.0819;1193.3915;946.6931;641.2266;901.529;1266.5848;900.73413;1337.0452;938.9607;1067.1066;1218.102;1037.8269;1761.7103;1104.7705;664.29456;652.7175;571.09467;0;542.34784;682.25977;596.5512;554.922;1389.8235;1207.6793;1163.4292;1313.9458;1074.4552;1466.143;0;0;0;933.37115;1187.454;1201.8156;1271.227;1240.3395;915.41565;1069.9874;1034.1865;723.2327;734.9764;831.86145;693.9241;734.6701;1075.9622;973.9534;749.694;0;0;563.6021
2655;315.1937098359398;6.337471;2018.9954;2145.6284;1951.4949;2101.749;1997.0016;1749.9056;2612.6067;1000.5244;936.0368;1336.3933;922.1639;773.4249;1283.698;1359.4989;1816.7594;1257.4485;2079.7556;1451.3707;1968.9128;2076.3108;1569.0427;3342.9941;1650.4834;2512.8474;2928.924;5373.693;837.0307;4295.565;2430.796;2118.8276;1926.4408;2451.518;1651.4584;1880.7977;1454.9595;1848.4086;2384.914;973.01904;2235.177;1621.7299;1251.6132;1464.6526;1927.3354;2105.427;2431.3118;2475.6162;2308.6448;1201.8148;1051.6692;872.71844;1021.09326;894.22833;1153.7836;2950.3433;5251.8623;5880.0186;4559.107;1866.7876;1154.8777;1783.1675;1615.7754;1833.0233;2260.226;1453.3137;2001.4705;1390.6903;2543.6018;3375.2686;2437.297;2092.7043;1672.0491;2670.1948;899.001;1710.3099;1698.3044
2656;275.2011975637725;6.3381467;2569.9543;2404.5269;2231.529;2490.4866;2277.8372;2190.639;3635.3374;1168.8745;1039.1516;1533.8231;988.1247;878.3575;1596.7668;1628.167;2458.1326;1364.8466;2627.9385;1908.2659;2439.8667;2936.0642;2026.3462;4074.2336;1992.3302;3309.0754;3877.9531;6086.653;824.96936;5820.0547;3113.7007;2674.19;2429.2988;3161.3442;2015.5358;2380.6858;1789.8755;2294.4805;3047.4878;1101.8971;2759.0542;1974.3804;1424.1881;1829.7709;2332.9387;2601.4075;3289.1553;2807.5334;2756.4402;1465.6971;1168.1375;916.74927;1106.6553;863.8398;1323.8842;2787.9663;7507.662;7287.085;5539.639;2082.8733;1327.9432;2147.2368;1667.1299;2501.1943;2811.9778;1750.0859;2421.0786;1582.9309;3279.5583;4181.8647;2881.8672;2511.1904;1930.734;3217.759;890.07916;2020.7909;2050.6387
2661;436.2842049220216;6.3490386;1889.9128;1767.4775;1762.8275;1808.1636;1764.8147;415.9308;0;0;322.22076;503.9977;286.7594;372.3112;0;320.23605;352.97025;721.4968;345.17178;387.6438;374.58545;298.71506;0;6794.955;4070.8723;2859.1775;3154.4111;4802.829;1022.8825;1123.5472;2058.4277;933.6187;521.17773;0;1053.7288;338.36523;692.1646;851.3768;471.3973;561.8996;387.93698;0;0;0;0;0;0;0;0;470.32748;454.50592;382.30878;425.38107;716.752;391.53772;281.98203;0;456.01727;496.51108;1260.7277;674.0268;0;0;906.7433;428.3202;332.23364;0;320.93048;363.92825;361.27634;0;1429.5126;0;1324.4974;0;601.6728;378.779
2662;454.29370319499753;6.349223;17775.092;16284.16;15742.023;16488.03;15802.1045;3358.5164;2170.8108;1889.5004;2738.8372;4466.3203;2653.4004;2853.7383;2522.5579;2700.4307;3253.5386;6317.627;3102.7268;3329.736;3249.2493;2364.021;2206.2163;68086.53;40008.8;27479.082;29822.002;47901.332;9066.072;10092.93;19507.303;8242.397;4213.3755;2426.5793;9713.551;3432.4094;6159.7114;6979.855;4543.1704;5002.3306;3562.4226;1899.1173;1989.6427;2230.4927;2337.3396;1787.7035;2694.0474;2020.6726;2271.1372;3805.2805;3633.3062;3211.8467;3941.154;6324.248;3565.472;2834.0942;3114.743;3703.3523;4518.3755;11527.388;6144.3984;5615.9883;4049.6406;7200.136;3841.9763;2832.1074;2512.7524;2596.6926;3145.0566;2998.9849;2902.8323;13363.505;3223.8115;11255.115;1614.7063;5513.137;3703.074
2666;313.2743221887538;6.350808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2945.7024;1601.7655;0;1524.9486;2012.1255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2667;293.2116073685207;6.3542013;921.2109;869.27496;894.79816;849.17096;926.9713;605.1628;874.00287;352.06064;0;505.34323;336.68533;0;459.80817;450.03418;819.928;492.456;942.76575;631.197;717.76587;968.0626;509.82358;1545.2081;772.60034;1125.7222;1436.7355;2106.3528;0;1746.7935;1073.3676;879.4208;0;897.7049;745.1945;785.5386;599.20685;869.5872;992.4622;426.04858;975.6721;663.4136;521.0297;521.80316;841.78766;1007.9749;1128.7306;923.778;844.10284;401.51013;0;0;0;0;391.5989;939.7662;2609.3135;2555.0261;1901.6935;858.1979;461.68558;808.81055;646.97314;1004.6304;942.49927;526.09576;669.3205;424.79745;943.6871;1263.6462;997.9338;1018.42377;765.16016;1077.8544;368.64783;785.6394;725.6215
2669;181.1225001298906;6.3685613;0;0;0;0;0;0;0;0;0;0;887.4673;0;0;0;0;0;0;0;0;0;0;0;616.75635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2276.5054;0;0
2672;227.16445465206914;6.3689084;0;0;0;0;0;0;0;0;0;0;474.54382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1394.4847;0;0
2674;761.4089958593139;6.371507;0;296.39813;293.45087;0;269.79492;213.69153;0;0;457.72015;0;0;0;0;0;0;0;0;0;0;0;257.09543;0;396.32404;0;0;0;0;0;0;0;322.23383;667.3977;0;0;328.6555;0;0;0;277.65805;0;0;0;0;0;0;334.1991;0;614.2655;233.5681;0;0;0;0;0;0;0;0;221.95471;0;0;270.96896;0;0;0;0;303.28336;0;0;0;0;0;0;0;331.01257;0
2678;689.426450413739;6.3734636;0;0;467.86835;426.4657;549.5474;0;1293.58;0;655.45544;296.68372;176.00731;309.13104;410.6113;360.6422;611.13617;304.60287;451.754;329.62653;478.22687;662.0475;685.72437;480.6176;0;1091.5516;0;0;300.63977;974.8861;1052.9812;749.7678;890.3657;960.76886;785.0627;848.3732;551.4052;752.62866;686.90295;276.74243;562.6242;547.14905;359.67276;292.23898;480.94733;403.8817;628.37286;639.7498;562.7139;907.48566;0;0;373.79535;0;226.19676;291.3397;0;584.3177;402.984;500.99487;505.53738;648.76526;534.32794;780.2682;580.69666;760.4549;578.4742;573.97723;745.79926;988.61273;220.07841;578.0588;327.51154;1154.9518;0;787.38153;654.13837
2679;904.5276626761595;juin.37;1057.3153;761.9587;650.12146;624.2447;609.1726;755.71625;1820.0239;489.14163;1084.132;578.0882;305.71454;513.58435;806.2286;686.4563;1103.1598;709.05194;814.4267;592.1706;852.2732;993.64777;1105.6104;375.40097;342.90033;943.3532;1127.1039;512.63116;665.13684;1010.9401;940.5679;1188.0436;1111.5231;830.03625;997.9214;926.2854;941.8694;1070.983;873.3981;608.23456;851.7141;683.4218;594.65546;492.08243;616.3386;694.01624;759.2143;917.20905;780.59064;1426.4076;669.7785;569.27075;698.76965;374.66916;466.68304;453.61853;1024.216;672.1668;531.3049;812.4481;732.3369;1110.3033;862.7631;1062.8612;752.57227;851.0906;821.5491;759.8741;898.8858;1112.1033;395.63507;758.9445;539.5679;949.17;0;981.69415;925.98926
2680;909.4833452595647;6.3737664;1678.8894;1457.6647;1320.0607;1336.0958;1235.9818;1243.4213;2852.6914;894.6486;1812.6213;978.8288;536.4;882.14374;1500.5178;1223.4413;1874.0813;1086.2762;1487.9503;1125.5023;1637.4623;1825.6404;1960.8636;975.8033;771.8367;1747.1544;2180.7866;1148.355;1114.9739;1749.7826;1800.8018;2068.798;1971.2877;1504.3495;1861.1001;1740.4764;1761.354;1765.0631;1662.0847;959.7839;1629.169;1282.4155;1108.587;866.33105;1193.808;1287.406;1450.2102;1675.9077;1458.2539;2405.5933;1085.4337;865.01495;1165.4639;593.54083;739.36865;876.838;1696.4099;1296.7892;991.7313;1592.6666;1371.2238;2052.1653;1636.7347;1931.0886;1484.5139;1517.4375;1467.5068;1364.1956;1676.8677;2010.3635;706.9132;1519.387;982.16583;1700.7156;0;1780.0525;1713.2477
